lang,file_a,file_b,hapaxes_a,hapaxes_b,overlap,share_a_pct,share_b_pct
tha,tha-ud-tud.csv,tha_wikipedia_2021_20260404184531.csv,2637,66495,319,12.1,0.48
tha,tha-ud-pud.csv,tha_wikipedia_2021_20260404184531.csv,2111,66495,232,10.99,0.35
tha,tha-ud-pud.csv,tha_community_2017_20260404183606.csv,2111,151250,229,10.85,0.15
tha,tha-ud-tud.csv,tha_newscrawl_2011_20260404183640.csv,2637,459139,259,9.82,0.06
tha,tha_community_2017_20260404183606.csv,tha_wikipedia_2021_20260404184531.csv,151250,66495,6379,4.22,9.59
tha,tha-th_web_2018_20260404184542.csv,tha_glot500_thai.csv,29274,19583287,2525,8.63,0.01
tha,tha-ud-pud.csv,tha-ud-tud.csv,2111,2637,176,8.34,6.67
tha,tha-th_web_2018_20260404184542.csv,tha_newscrawl_2018_20260404183751.csv,29274,4678807,2392,8.17,0.05
tha,tha-ud-pud.csv,tha_newscrawl_2011_20260404183640.csv,2111,459139,171,8.1,0.04
tha,tha-ud-pud.csv,tha_newscrawl_2018_20260404183751.csv,2111,4678807,164,7.77,0.0
tha,tha_news_2019_20260404183622.csv,tha_news_2020_20260404183628.csv,12471,58132,945,7.58,1.63
tha,tha-ud-pud.csv,tha_news_2020_20260404183628.csv,2111,58132,156,7.39,0.27
tha,tha-ud-tud.csv,tha_newscrawl_2018_20260404183751.csv,2637,4678807,194,7.36,0.0
tir,tir_glot500_ethi.csv,tir_wikipedia_2012_20260404184608.csv,141000,2259,197,0.14,8.72
tir,tir_glot500_ethi.csv,tir_wikipedia_2021_20260404184614.csv,141000,5722,1471,1.04,25.71
tir,tir_wikipedia_2012_20260404184608.csv,tir_wikipedia_2021_20260404184614.csv,2259,5722,1183,52.37,20.67
tlh,tlh_glot500_latn.csv,tlh_wikia_2011_20260404184620.csv,4118,712,20,0.49,2.81
ton,ton_glot500_latn.csv,ton_wikipedia_2012_20260404184636.csv,11709,3013,1005,8.58,33.36
ton,ton_glot500_latn.csv,ton_wikipedia_2021_20260404184642.csv,11709,3593,1279,10.92,35.6
ton,ton_wikipedia_2012_20260404184636.csv,ton_wikipedia_2021_20260404184642.csv,3013,3593,1751,58.11,48.73
tpi,tpi_glot500_latn.csv,tpi_newscrawl_2011_20260404184625.csv,15875,435,47,0.3,10.8
tpi,tpi_glot500_latn.csv,tpi_wikipedia_2021_20260404184630.csv,15875,1077,193,1.22,17.92
tpi,tpi_newscrawl_2011_20260404184625.csv,tpi_wikipedia_2021_20260404184630.csv,435,1077,53,12.18,4.92
tsn,tsn-ud.csv,tsn-za_web_2019_20260404184734.csv,73,5310,3,4.11,0.06
tsn,tsn-ud.csv,tsn_community_2017_20260404184716.csv,73,15678,6,8.22,0.04
tsn,tsn-ud.csv,tsn_glot500_latn.csv,73,242275,6,8.22,0.0
tsn,tsn-ud.csv,tsn_web_2013_20260404184722.csv,73,6253,4,5.48,0.06
tsn,tsn-ud.csv,tsn_wikipedia_2021_20260404184728.csv,73,6556,8,10.96,0.12
tsn,tsn-za_web_2019_20260404184734.csv,tsn_community_2017_20260404184716.csv,5310,15678,772,14.54,4.92
tsn,tsn-za_web_2019_20260404184734.csv,tsn_glot500_latn.csv,5310,242275,573,10.79,0.24
tsn,tsn-za_web_2019_20260404184734.csv,tsn_web_2013_20260404184722.csv,5310,6253,520,9.79,8.32
tsn,tsn-za_web_2019_20260404184734.csv,tsn_wikipedia_2021_20260404184728.csv,5310,6556,513,9.66,7.82
tsn,tsn_community_2017_20260404184716.csv,tsn_glot500_latn.csv,15678,242275,3941,25.14,1.63
tsn,tsn_community_2017_20260404184716.csv,tsn_web_2013_20260404184722.csv,15678,6253,1522,9.71,24.34
tsn,tsn_community_2017_20260404184716.csv,tsn_wikipedia_2021_20260404184728.csv,15678,6556,2615,16.68,39.89
tsn,tsn_glot500_latn.csv,tsn_web_2013_20260404184722.csv,242275,6253,588,0.24,9.4
tsn,tsn_glot500_latn.csv,tsn_wikipedia_2021_20260404184728.csv,242275,6556,613,0.25,9.35
tsn,tsn_web_2013_20260404184722.csv,tsn_wikipedia_2021_20260404184728.csv,6253,6556,1815,29.03,27.68
tso,tso-za_web_2018_10K_20260404184710.csv,tso_community_2017_20260404184659.csv,10520,8061,1603,15.24,19.89
tso,tso-za_web_2018_10K_20260404184710.csv,tso_glot500_latn.csv,10520,95579,3840,36.5,4.02
tso,tso-za_web_2018_10K_20260404184710.csv,tso_wikipedia_2021_20260404184704.csv,10520,5315,497,4.72,9.35
tso,tso_community_2017_20260404184659.csv,tso_glot500_latn.csv,8061,95579,2532,31.41,2.65
tso,tso_community_2017_20260404184659.csv,tso_wikipedia_2021_20260404184704.csv,8061,5315,656,8.14,12.34
tso,tso_glot500_latn.csv,tso_wikipedia_2021_20260404184704.csv,95579,5315,706,0.74,13.28
tuk,tuk-latn_web_2012_20260405091103.csv,tuk-tm_web_2019_20260405091110.csv,29658,81286,2657,8.96,3.27
tuk,tuk-latn_web_2012_20260405091103.csv,tuk_glot500_cyrl.csv,29658,3305,4,0.01,0.12
tuk,tuk-latn_web_2012_20260405091103.csv,tuk_glot500_latn.csv,29658,189560,2561,8.64,1.35
tuk,tuk-latn_web_2012_20260405091103.csv,tuk_wikipedia_2021_20260405091055.csv,29658,71746,4805,16.2,6.7
tuk,tuk-tm_web_2019_20260405091110.csv,tuk_glot500_cyrl.csv,81286,3305,8,0.01,0.24
tuk,tuk-tm_web_2019_20260405091110.csv,tuk_glot500_latn.csv,81286,189560,10106,12.43,5.33
tuk,tuk-tm_web_2019_20260405091110.csv,tuk_wikipedia_2021_20260405091055.csv,81286,71746,5695,7.01,7.94
tuk,tuk_glot500_cyrl.csv,tuk_glot500_latn.csv,3305,189560,76,2.3,0.04
tuk,tuk_glot500_cyrl.csv,tuk_wikipedia_2021_20260405091055.csv,3305,71746,7,0.21,0.01
tuk,tuk_glot500_latn.csv,tuk_wikipedia_2021_20260405091055.csv,189560,71746,9816,5.18,13.68
tum,tum_glot500_latn.csv,tum_wikipedia_2021_20260404184746.csv,20764,1537,452,2.18,29.41
tur,tur-ud-framenet.csv,tur-ud-kenet.csv,5704,27903,1102,19.32,3.95
tur,tur-ud-imst.csv,tur-ud-tuecl.csv,11466,245,42,0.37,17.14
tur,tur-ud-boun.csv,tur-ud-imst.csv,23052,11466,1872,8.12,16.33
tur,tur-tr_web_2019_20260405091009.csv,tur_newscrawl_2018_20260404185047.csv,4250430,1527158,242205,5.7,15.86
tur,tur-ud-boun.csv,tur-ud-framenet.csv,23052,5704,891,3.87,15.62
tur,tur-ud-boun.csv,tur-ud-pud.csv,23052,5411,830,3.6,15.34
tur,tur-ud-boun.csv,tur-ud-gb.csv,23052,3048,467,2.03,15.32
tur,tur-ud-gb.csv,tur-ud-imst.csv,3048,11466,454,14.9,3.96
tur,tur-ud-imst.csv,tur-ud-kenet.csv,11466,27903,1666,14.53,5.97
tur,tur_news_2022_20260404184911.csv,tur_news_2023_20260404184939.csv,467099,414348,58905,12.61,14.22
tur,tur-ud-gb.csv,tur-ud-kenet.csv,3048,27903,422,13.85,1.51
tur,tur_news_2023_20260404184939.csv,tur_news_2024_20260404185004.csv,414348,408390,55976,13.51,13.71
tur,tur-ud-framenet.csv,tur-ud-tuecl.csv,5704,245,33,0.58,13.47
tur,tur-ud-kenet.csv,tur-ud-tuecl.csv,27903,245,33,0.12,13.47
tur,tur_news_2022_20260404184911.csv,tur_news_2024_20260404185004.csv,467099,408390,54809,11.73,13.42
tur,tur_news_2019_20260404184817.csv,tur_newscrawl_2018_20260404185047.csv,412161,1527158,54328,13.18,3.56
tyv,tyv_glot500_cyrl.csv,tyv_wikipedia_2021_20260405091118.csv,89044,34280,6766,7.6,19.74
udm,udm_glot500_cyrl.csv,udm_wikipedia_2012_20260405091125.csv,46023,10220,881,1.91,8.62
udm,udm_glot500_cyrl.csv,udm_wikipedia_2021_20260405091131.csv,46023,13945,2088,4.54,14.97
udm,udm_wikipedia_2012_20260405091125.csv,udm_wikipedia_2021_20260405091131.csv,10220,13945,4791,46.88,34.36
uig,uig-ud.csv,uig_community_2017_20260405092150.csv,8055,77553,912,11.32,1.18
uig,uig-ud.csv,uig_glot500_arab.csv,8055,362567,661,8.21,0.18
uig,uig-ud.csv,uig_glot500_latn.csv,8055,7272,63,0.78,0.87
uig,uig-ud.csv,uig_newscrawl_2011_20260405092157.csv,8055,42002,784,9.73,1.87
uig,uig-ud.csv,uig_wikipedia_2021_20260405092206.csv,8055,102992,888,11.02,0.86
uig,uig_community_2017_20260405092150.csv,uig_glot500_arab.csv,77553,362567,41340,53.31,11.4
uig,uig_community_2017_20260405092150.csv,uig_glot500_latn.csv,77553,7272,77,0.1,1.06
uig,uig_community_2017_20260405092150.csv,uig_newscrawl_2011_20260405092157.csv,77553,42002,6864,8.85,16.34
uig,uig_community_2017_20260405092150.csv,uig_wikipedia_2021_20260405092206.csv,77553,102992,47739,61.56,46.35
uig,uig_glot500_arab.csv,uig_glot500_latn.csv,362567,7272,382,0.11,5.25
uig,uig_glot500_arab.csv,uig_newscrawl_2011_20260405092157.csv,362567,42002,3571,0.98,8.5
uig,uig_glot500_arab.csv,uig_wikipedia_2021_20260405092206.csv,362567,102992,49112,13.55,47.69
uig,uig_glot500_latn.csv,uig_newscrawl_2011_20260405092157.csv,7272,42002,53,0.73,0.13
uig,uig_glot500_latn.csv,uig_wikipedia_2021_20260405092206.csv,7272,102992,133,1.83,0.13
uig,uig_newscrawl_2011_20260405092157.csv,uig_wikipedia_2021_20260405092206.csv,42002,102992,1934,4.6,1.88
ukr,ukr-ua_web_2019_20260405091829.csv,ukr_mixed_2014_20260405091222.csv,4914307,6846445,1007565,20.5,14.72
ukr,ukr_news_2019_20260405091434.csv,ukr_news_2020_20260405091453.csv,195938,232629,31469,16.06,13.53
ukr,ukr_news_2022_20260405091515.csv,ukr_news_2023_20260405091531.csv,224984,237916,34503,15.34,14.5
ukr,ukr-ud-iu.csv,ukr-ud-parlamint.csv,21245,8010,1196,5.63,14.93
ukr,ukr-ua_web_2019_20260405091829.csv,ukr_newscrawl_2018_20260405091640.csv,4914307,1292110,191509,3.9,14.82
ukr,ukr_newscrawl_2011_1M_20260405091612.csv,ukr_newscrawl_2018_20260405091640.csv,264298,1292110,38201,14.45,2.96
ukr,ukr_news_2023_20260405091531.csv,ukr_news_2024_20260405091552.csv,237916,231009,33016,13.88,14.29
ukr,ukr_mixed_2014_20260405091222.csv,ukr_wikipedia_2021_20260405091725.csv,6846445,1227015,172203,2.52,14.03
ukr,ukr_news_2020_20260405091453.csv,ukr_news_2022_20260405091515.csv,232629,224984,30286,13.02,13.46
ukr,ukr_news_2019_20260405091434.csv,ukr_news_2022_20260405091515.csv,195938,224984,26095,13.32,11.6
ukr,ukr_news_2019_20260405091434.csv,ukr_newscrawl_2011_1M_20260405091612.csv,195938,264298,25841,13.19,9.78
ukr,ukr_news_2019_20260405091434.csv,ukr_news_2023_20260405091531.csv,195938,237916,25511,13.02,10.72
ukr,ukr_news_2020_20260405091453.csv,ukr_news_2023_20260405091531.csv,232629,237916,29802,12.81,12.53
ukr,ukr_mixed_2014_20260405091222.csv,ukr_newscrawl_2011_1M_20260405091612.csv,6846445,264298,32830,0.48,12.42
ukr,ukr_news_2022_20260405091515.csv,ukr_news_2024_20260405091552.csv,224984,231009,27791,12.35,12.03
ukr,ukr_mixed_2014_20260405091222.csv,ukr_newscrawl_2018_20260405091640.csv,6846445,1292110,158340,2.31,12.25
urd,urd_glot500_arab.csv,urd_wikipedia_2021_20260405092118.csv,1560560,211645,34035,2.18,16.08
urd,urd_news_2019_20260405092105.csv,urd_news_2020_20260405092111.csv,16190,21193,2486,15.36,11.73
urd,urd_news_2007_20260405092050.csv,urd_news_2013_1M_20260405092057.csv,31245,131282,4610,14.75,3.51
urd,urd_glot500_arab.csv,urd_news_2013_1M_20260405092057.csv,1560560,131282,14348,0.92,10.93
urd,urd-pk_web_2019_20260405092132.csv,urd_news_2013_1M_20260405092057.csv,934186,131282,13514,1.45,10.29
urd,urd_news_2020_20260405092111.csv,urd_wikipedia_2021_20260405092118.csv,21193,211645,2149,10.14,1.02
urd,urd-pk_web_2019_20260405092132.csv,urd_glot500_arab.csv,934186,1560560,93234,9.98,5.97
urd,urd_news_2007_20260405092050.csv,urd_news_2020_20260405092111.csv,31245,21193,2035,6.51,9.6
urd,urd-ud.csv,urd_news_2019_20260405092105.csv,4458,16190,421,9.44,2.6
urd,urd_news_2013_1M_20260405092057.csv,urd_news_2020_20260405092111.csv,131282,21193,1974,1.5,9.31
urd,urd_news_2007_20260405092050.csv,urd_news_2019_20260405092105.csv,31245,16190,1436,4.6,8.87
urd,urd-ud.csv,urd_news_2020_20260405092111.csv,4458,21193,380,8.52,1.79
urd,urd-ud.csv,urd_news_2007_20260405092050.csv,4458,31245,348,7.81,1.11
urd,urd_news_2007_20260405092050.csv,urd_wikipedia_2021_20260405092118.csv,31245,211645,2429,7.77,1.15
urd,urd-pk_web_2019_20260405092132.csv,urd_wikipedia_2021_20260405092118.csv,934186,211645,16266,1.74,7.69
urd,urd_news_2013_1M_20260405092057.csv,urd_wikipedia_2021_20260405092118.csv,131282,211645,10002,7.62,4.73
uzb,uzb_community_2017_20260405092215.csv,uzb_wikipedia_2021_20260405092247.csv,342073,169515,87507,25.58,51.62
uzb,uzb_community_2017_20260405092215.csv,uzb_newscrawl_2011_20260405092237.csv,342073,177147,80612,23.57,45.51
uzb,uzb_glot500_latn.csv,uzb_wikipedia_2021_20260405092247.csv,2010746,169515,38561,1.92,22.75
uzb,uzb_glot500_cyrl.csv,uzb_newscrawl_2011_20260405092237.csv,1664783,177147,29749,1.79,16.79
uzb,uzb_community_2017_20260405092215.csv,uzb_glot500_latn.csv,342073,2010746,52945,15.48,2.63
uzb,uzb_community_2017_20260405092215.csv,uzb_glot500_cyrl.csv,342073,1664783,50176,14.67,3.01
uzb,uzb_community_2017_20260405092215.csv,uzb_news_2020_20260405092229.csv,342073,49556,6235,1.82,12.58
uzb,uzb-ud-tuecl.csv,uzb-ud-ut.csv,284,2677,35,12.32,1.31
uzb,uzb_news_2020_20260405092229.csv,uzb_wikipedia_2021_20260405092247.csv,49556,169515,5544,11.19,3.27
uzb,uzb_glot500_latn.csv,uzb_news_2020_20260405092229.csv,2010746,49556,5463,0.27,11.02
uzb,uzb_news_2020_20260405092229.csv,uzb_newscrawl_2011_20260405092237.csv,49556,177147,4844,9.77,2.73
uzb,uzb-ud-ut.csv,uzb_glot500_cyrl.csv,2677,1664783,256,9.56,0.02
uzb,uzb-ud-ut.csv,uzb_news_2020_20260405092229.csv,2677,49556,211,7.88,0.43
uzb,uzb-ud-ut.csv,uzb-ud-uzudt.csv,2677,2242,175,6.54,7.81
uzb,uzb-ud-tuecl.csv,uzb-ud-uzudt.csv,284,2242,21,7.39,0.94
uzb,uzb-ud-uzudt.csv,uzb_news_2020_20260405092229.csv,2242,49556,165,7.36,0.33
uzn,uzn-cyr_newscrawl_2011_20260405081757.csv,uzn-lat_newscrawl_2011_20260405081807.csv,82902,25953,69,0.08,0.27
uzn,uzn-cyr_newscrawl_2011_20260405081757.csv,uzn-uz_web_2019_20260405081821.csv,82902,1101833,5854,7.06,0.53
uzn,uzn-cyr_newscrawl_2011_20260405081757.csv,uzn_glot500_cyrl.csv,82902,1167287,7222,8.71,0.62
uzn,uzn-lat_newscrawl_2011_20260405081807.csv,uzn-uz_web_2019_20260405081821.csv,25953,1101833,332,1.28,0.03
uzn,uzn-lat_newscrawl_2011_20260405081807.csv,uzn_glot500_cyrl.csv,25953,1167287,260,1.0,0.02
uzn,uzn-uz_web_2019_20260405081821.csv,uzn_glot500_cyrl.csv,1101833,1167287,115762,10.51,9.92
vec,vec_glot500_latn.csv,vec_wikipedia_2011_20260405092313.csv,473372,33972,2743,0.58,8.07
vec,vec_glot500_latn.csv,vec_wikipedia_2021_20260405092319.csv,473372,44504,3521,0.74,7.91
vec,vec_wikipedia_2011_20260405092313.csv,vec_wikipedia_2021_20260405092319.csv,33972,44504,15563,45.81,34.97
ven,ven_community_2017_20260405092256.csv,ven_glot500_latn.csv,6297,54814,2173,34.51,3.96
ven,ven_community_2017_20260405092256.csv,ven_wikipedia_2012_20260405092302.csv,6297,1266,430,6.83,33.97
ven,ven_community_2017_20260405092256.csv,ven_wikipedia_2021_20260405092307.csv,6297,1923,645,10.24,33.54
ven,ven_glot500_latn.csv,ven_wikipedia_2012_20260405092302.csv,54814,1266,83,0.15,6.56
ven,ven_glot500_latn.csv,ven_wikipedia_2021_20260405092307.csv,54814,1923,192,0.35,9.98
ven,ven_wikipedia_2012_20260405092302.csv,ven_wikipedia_2021_20260405092307.csv,1266,1923,799,63.11,41.55
vie,vie_mixed_2014_20260405092335.csv,vie_wikipedia_2021_20260405092426.csv,1603029,342219,90509,5.65,26.45
vie,vie_mixed_2014_20260405092335.csv,vie_newscrawl_2013_1M_20260405092418.csv,1603029,67308,12522,0.78,18.6
vie,vie_news_2019_20260405092355.csv,vie_news_2020_20260405092403.csv,38468,54206,4268,11.09,7.87
vie,vie_news_2019_20260405092355.csv,vie_newscrawl_2013_1M_20260405092418.csv,38468,67308,3707,9.64,5.51
vie,vie_news_2020_20260405092403.csv,vie_news_2022_20260405092411.csv,54206,41550,3535,6.52,8.51
vie,vie_news_2020_20260405092403.csv,vie_newscrawl_2013_1M_20260405092418.csv,54206,67308,4587,8.46,6.81
vie,vie_news_2022_20260405092411.csv,vie_wikipedia_2021_20260405092426.csv,41550,342219,3372,8.12,0.99
vie,vie_newscrawl_2013_1M_20260405092418.csv,vie_wikipedia_2021_20260405092426.csv,67308,342219,5372,7.98,1.57
vie,vie_news_2022_20260405092411.csv,vie_newscrawl_2013_1M_20260405092418.csv,41550,67308,3311,7.97,4.92
vie,vie_news_2019_20260405092355.csv,vie_wikipedia_2021_20260405092426.csv,38468,342219,2990,7.77,0.87
vie,vie_glot500_latn.csv,vie_news_2019_20260405092355.csv,2307155,38468,2879,0.12,7.48
vie,vie_news_2020_20260405092403.csv,vie_wikipedia_2021_20260405092426.csv,54206,342219,4008,7.39,1.17
vie,vie_glot500_latn.csv,vie_wikipedia_2021_20260405092426.csv,2307155,342219,24609,1.07,7.19
vie,vie_news_2019_20260405092355.csv,vie_news_2022_20260405092411.csv,38468,41550,2710,7.04,6.52
vie,vie-ud-tuecl.csv,vie-ud-vtb.csv,499,3051,35,7.01,1.15
vie,vie_glot500_latn.csv,vie_news_2020_20260405092403.csv,2307155,54206,3692,0.16,6.81
vls,vls_community_2017_20260405092435.csv,vls_glot500_latn.csv,36787,78890,3715,10.1,4.71
vls,vls_community_2017_20260405092435.csv,vls_wikipedia_2012_20260405092441.csv,36787,33909,24702,67.15,72.85
vls,vls_community_2017_20260405092435.csv,vls_wikipedia_2021_20260405092448.csv,36787,43021,22531,61.25,52.37
vls,vls_glot500_latn.csv,vls_wikipedia_2012_20260405092441.csv,78890,33909,2840,3.6,8.38
vls,vls_glot500_latn.csv,vls_wikipedia_2021_20260405092448.csv,78890,43021,3368,4.27,7.83
vls,vls_wikipedia_2012_20260405092441.csv,vls_wikipedia_2021_20260405092448.csv,33909,43021,22116,65.22,51.41
vol,vol_glot500_latn.csv,vol_wikipedia_2021_20260405092455.csv,124226,70838,1142,0.92,1.61
war,war_community_2017_20260405092521.csv,war_glot500_latn.csv,225127,285122,2178,0.97,0.76
war,war_community_2017_20260405092521.csv,war_wikipedia_2011_20260405092530.csv,225127,10298,6625,2.94,64.33
war,war_community_2017_20260405092521.csv,war_wikipedia_2021_20260405092536.csv,225127,12343,2510,1.11,20.34
war,war_glot500_latn.csv,war_wikipedia_2011_20260405092530.csv,285122,10298,770,0.27,7.48
war,war_glot500_latn.csv,war_wikipedia_2021_20260405092536.csv,285122,12343,748,0.26,6.06
war,war_wikipedia_2011_20260405092530.csv,war_wikipedia_2021_20260405092536.csv,10298,12343,844,8.2,6.84
wln,wln_glot500_latn.csv,wln_wikipedia_2012_20260405092507.csv,474213,27998,6437,1.36,22.99
wln,wln_glot500_latn.csv,wln_wikipedia_2021_20260405092513.csv,474213,24286,3507,0.74,14.44
wln,wln_wikipedia_2012_20260405092507.csv,wln_wikipedia_2021_20260405092513.csv,27998,24286,10271,36.68,42.29
wol,wol-ud.csv,wol_bible.csv,2881,3312,161,5.59,4.86
wol,wol-ud.csv,wol_community_2017_20260405092706.csv,2881,9334,891,30.93,9.55
wol,wol-ud.csv,wol_glot500_latn.csv,2881,161990,361,12.53,0.22
wol,wol-ud.csv,wol_wikipedia_2012_20260405092712.csv,2881,6380,494,17.15,7.74
wol,wol-ud.csv,wol_wikipedia_2021_20260405092717.csv,2881,8767,535,18.57,6.1
wol,wol_bible.csv,wol_community_2017_20260405092706.csv,3312,9334,248,7.49,2.66
wol,wol_bible.csv,wol_glot500_latn.csv,3312,161990,1079,32.58,0.67
wol,wol_bible.csv,wol_wikipedia_2012_20260405092712.csv,3312,6380,199,6.01,3.12
wol,wol_bible.csv,wol_wikipedia_2021_20260405092717.csv,3312,8767,252,7.61,2.87
wol,wol_community_2017_20260405092706.csv,wol_glot500_latn.csv,9334,161990,1442,15.45,0.89
wol,wol_community_2017_20260405092706.csv,wol_wikipedia_2012_20260405092712.csv,9334,6380,4325,46.34,67.79
wol,wol_community_2017_20260405092706.csv,wol_wikipedia_2021_20260405092717.csv,9334,8767,4233,45.35,48.28
wol,wol_glot500_latn.csv,wol_wikipedia_2012_20260405092712.csv,161990,6380,522,0.32,8.18
wol,wol_glot500_latn.csv,wol_wikipedia_2021_20260405092717.csv,161990,8767,1363,0.84,15.55
wol,wol_wikipedia_2012_20260405092712.csv,wol_wikipedia_2021_20260405092717.csv,6380,8767,4282,67.12,48.84
xal,xal_wikipedia_2012_20260405082202.csv,xal_wikipedia_2021_20260405082208.csv,5100,5756,3266,64.04,56.74
xho,xho_community_2017_20260405092723.csv,xho_community_2019_20260405092730.csv,51580,98542,39863,77.28,40.45
xho,xho_bible.csv,xho_community_2019_20260405092730.csv,51674,98542,26156,50.62,26.54
xho,xho-za_web_2013_20260405092744.csv,xho_community_2017_20260405092723.csv,69703,51580,20620,29.58,39.98
xho,xho_community_2019_20260405092730.csv,xho_wikipedia_2021_20260405092738.csv,98542,24600,7881,8.0,32.04
xho,xho-za_web_2013_20260405092744.csv,xho_community_2019_20260405092730.csv,69703,98542,19850,28.48,20.14
xho,xho-za_web_2018_30K_20260405092753.csv,xho-za_web_2019_20260405092759.csv,68627,25664,5719,8.33,22.28
xho,xho-za_web_2018_30K_20260405092753.csv,xho_community_2017_20260405092723.csv,68627,51580,10231,14.91,19.84
xho,xho-za_web_2018_30K_20260405092753.csv,xho_glot500_latn.csv,68627,1751482,12414,18.09,0.71
xho,xho-za_web_2019_20260405092759.csv,xho_community_2019_20260405092730.csv,25664,98542,4642,18.09,4.71
xho,xho-za_web_2019_20260405092759.csv,xho_community_2017_20260405092723.csv,25664,51580,4609,17.96,8.94
xho,xho-za_web_2018_30K_20260405092753.csv,xho_community_2019_20260405092730.csv,68627,98542,11681,17.02,11.85
xho,xho-za_web_2013_20260405092744.csv,xho-za_web_2019_20260405092759.csv,69703,25664,4296,6.16,16.74
xho,xho-za_web_2019_20260405092759.csv,xho_glot500_latn.csv,25664,1751482,3862,15.05,0.22
xho,xho_glot500_latn.csv,xho_wikipedia_2021_20260405092738.csv,1751482,24600,3567,0.2,14.5
xho,xho-za_web_2013_20260405092744.csv,xho-za_web_2018_30K_20260405092753.csv,69703,68627,9726,13.95,14.17
xho,xho_community_2017_20260405092723.csv,xho_wikipedia_2021_20260405092738.csv,51580,24600,3475,6.74,14.13
xmf,xmf-ge_web_2017_20260405073856.csv,xmf_glot500_geor.csv,11588,106868,487,4.2,0.46
xmf,xmf-ge_web_2017_20260405073856.csv,xmf_wikipedia_2012_20260405073843.csv,11588,22811,586,5.06,2.57
xmf,xmf-ge_web_2017_20260405073856.csv,xmf_wikipedia_2021_20260405073849.csv,11588,66120,773,6.67,1.17
xmf,xmf_glot500_geor.csv,xmf_wikipedia_2012_20260405073843.csv,106868,22811,1846,1.73,8.09
xmf,xmf_glot500_geor.csv,xmf_wikipedia_2021_20260405073849.csv,106868,66120,9030,8.45,13.66
