lang,language,family,genus,macroarea,lat,lon,countries,n_words_segment_true,has_freq_segment_true,avg_levenshtein_segment_true,levenshtein_score_segment_true,avg_loss_segment_true,word_accuracy_segment_true,n_correct_segment_true,n_words_segment_universal,avg_levenshtein_segment_universal,levenshtein_score_segment_universal,word_accuracy_segment_universal,n_correct_segment_universal,n_words_root_true,has_freq_root_true,avg_levenshtein_root_true,levenshtein_score_root_true,avg_loss_root_true,word_accuracy_root_true,n_correct_root_true,n_words_root_universal,avg_levenshtein_root_universal,levenshtein_score_root_universal,word_accuracy_root_universal,n_correct_root_universal,original_distinct_words_results,original_total_frequency_results,word_count_results,morph_count_results,word_total_frequency_results,morph_total_frequency_results,word_ttr_results,morph_ttr_results,word_hapax_count_results,morph_hapax_count_results,word_hapax_ratio_results,morph_hapax_ratio_results,word_freq_hapax_count_results,morph_freq_hapax_count_results,word_freq_hapax_ratio_results,morph_freq_hapax_ratio_results,word_avg_length_results,morph_avg_length_results,word_avg_length_weighted_results,morph_avg_length_weighted_results,word_frequency_entropy_results,morph_frequency_entropy_results,word_frequency_perplexity_results,morph_frequency_perplexity_results,avg_root_count_results,avg_prefix_count_results,avg_suffix_count_results,avg_interfix_count_results,avg_root_count_weighted_results,avg_prefix_count_weighted_results,avg_suffix_count_weighted_results,avg_interfix_count_weighted_results,cutoff_word_pct_results,distinct_words_statistics,total_frequency_statistics,cutoff_95_words_statistics,cutoff_95_pct_vocab_statistics,cutoff_95_last_freq_statistics,cutoff_99_words_statistics,cutoff_99_pct_vocab_statistics,cutoff_99_last_freq_statistics
tet,Tetum,Austronesian,Central Malayo-Polynesian,Papunesia,-8.58333333333,125.583333333,East Timor,,,,,,,,,,,,,,,,,,,,,,,,,13437.0,98556.0,8510.0,6892.0,93629.0,171409.0,0.0908906428563799,0.04020792373796,8510.0,5428.0,1.0,0.787579802669762,1837.0,1344.0,0.2158636897767332,0.1950087057457922,7.148061104582844,4.957341845618108,5.079398476967606,2.774527591900075,9.909482570174657,8.443471413881264,961.7263053609933,348.12736516536626,1.062867215041128,0.1421856639247943,1.1113983548766158,0.0277320799059929,1.028078907176195,0.0656527357976695,0.7290903459398264,0.0079035341614243,63.33258911959515,13437.0,98556.0,8510.0,63.33,1.0,12452.0,92.67,1.0
tgk,Tajik,Indo-European,Iranian,Eurasia,38.6666666667,70.0,Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,1067622.0,59855403.0,63092.0,21447.0,56862663.0,132786524.0,0.0011095505674786,0.0001615148838446,63092.0,12348.0,1.0,0.575744859420898,0.0,0.0,0.0,0.0,7.587839979712166,4.779363081083601,5.457526496780497,2.337055603624356,11.613147698885411,8.27200972754037,3132.606187718362,309.1171156718915,1.1122487795600076,0.2509192924618018,1.7949502314081025,0.0508305331896278,1.0711859555364125,0.1175422790170766,1.10991323076093,0.0365731903903269,5.909582230414885,1067622.0,59855403.0,63092.0,5.91,31.0,484102.0,45.34,2.0
tgl,Tagalog,Austronesian,Greater Central Philippine,Papunesia,15.0,121.0,Philippines,,,,,,,,,,,,,,,,,,,,,,,,,461916.0,39172231.0,37259.0,19356.0,37213657.0,66646789.0,0.0010012184505274,0.0002904265950457,37258.0,13418.0,0.9999731608470436,0.6932217400289316,0.0,0.0,0.0,0.0,7.843259346735017,5.343666046703865,4.826140817066165,2.6947787236981515,10.060075407235573,8.363987036831247,1067.540736196137,329.46628691476434,1.114224369296833,0.2280193236714975,1.2289318303811056,0.044524959742351,1.0424181101040406,0.0935933815910648,0.644045786738992,0.0108710627391443,8.066185193844769,461916.0,39172231.0,37260.0,8.07,41.0,205133.0,44.41,3.0
tha,Thai,Tai-Kadai,Kam-Tai,Eurasia,16.0,101.0,Thailand,,,,,,,,,,,,,,,,,,,,,,,,,6305956.0,21554121.0,5203195.0,5219968.0,20476415.0,20596240.0,0.254106736945896,0.253442764310379,5179821.0,5163032.0,0.9955077601358396,0.9890926534415536,4075916.0,4084534.0,0.7833486924860591,0.7824825746058214,29.79971921098479,29.530195778977955,13.523117743022889,13.44444282063134,16.840743265816943,16.8466917467429,117373.18031712448,117858.12929678016,1.000000191268589,1.0711040979295176e-05,3.8253717783197055e-06,1.912685889159853e-07,1.0000000488366738,2.7348537329410444e-06,9.76733476050373e-07,4.8836673802518654e-08,82.51238987395408,6305956.0,21554121.0,5228250.0,82.91,1.0,6090415.0,96.58,1.0
tir,Tigrinya,Afro-Asiatic,Semitic,Africa,14.5,38.5,Ethiopia; Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,8685.0,26296.0,7371.0,7173.0,24982.0,30519.0,0.2950524377551837,0.2350339132999115,7371.0,6996.0,1.0,0.9753241321622752,3840.0,3779.0,0.5209605209605209,0.5268367489195594,4.559082892416225,4.5632231981040015,3.714594508045793,3.040663193420492,11.21616180480369,10.34978124766038,2379.036687795552,1304.95220064532,1.0008140008140007,0.0004070004070004,0.0571157237823904,0.0004070004070004,1.0003202305660075,0.0001601152830037,0.2209991193659435,0.0001601152830037,84.87046632124353,8685.0,26296.0,7371.0,84.87,1.0,8423.0,96.98,1.0
tlh,tlhIngan-Hol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.0,2912.0,993.0,934.0,2767.0,4033.0,0.358872425009035,0.2315893875526903,993.0,754.0,1.0,0.8072805139186295,567.0,469.0,0.5709969788519638,0.5021413276231264,5.743202416918429,4.329764453961456,4.442717744850018,3.04810314902058,8.934196768800527,8.347304306445222,489.17157686203547,325.67841755523165,1.0755287009063443,0.0563947633434038,0.5548841893252769,0.0140986908358509,1.0411998554391038,0.0252981568485724,0.3852547885796892,0.0057824358511022,87.25834797891036,1138.0,2912.0,993.0,87.26,1.0,1109.0,97.45,1.0
ton,Tonga (Tonga Islands),Austronesian,Oceanic,Papunesia,-21.1666666667,-175.166666667,Tonga,,,,,,,,,,,,,,,,,,,,,,,,,7267.0,98826.0,3621.0,3276.0,93885.0,151602.0,0.0385684614155615,0.0216092135987651,3621.0,2648.0,1.0,0.8083028083028083,0.0,0.0,0.0,0.0,6.591273128969898,4.693528693528694,3.813047877722746,2.3613672642841124,8.305074432688127,7.309763390918716,316.28348863683294,158.6565630017925,1.0541286937310137,0.0892018779342723,1.044186688760011,0.0179508423087544,1.0176812057304148,0.0210896309314587,0.5731586515417798,0.0028332534483676,49.82798954176414,7267.0,98826.0,3621.0,49.83,2.0,6279.0,86.4,1.0
tpi,Tok Pisin,other,Creoles and Pidgins,Papunesia,-9.5,147.166666667,Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,2274.0,16247.0,1462.0,1454.0,15435.0,21105.0,0.0947197926789763,0.0688936271025823,1462.0,1251.0,1.0,0.8603851444291609,478.0,469.0,0.3269493844049247,0.3225584594222833,5.905608755129959,4.552269601100413,4.38613540654357,3.2077706704572377,7.826387523384361,7.538768493275448,226.9746746419167,185.9496849334568,1.039671682626539,0.0560875512995896,0.5957592339261286,0.0047879616963064,1.0283122772918691,0.0371234207968901,0.3011337868480725,0.0007774538386783,64.29199648197009,2274.0,16247.0,1462.0,64.29,1.0,2112.0,92.88,1.0
tsn,Tswana,Niger-Congo,Bantu,Africa,-24.0,26.0,South Africa; Botswana,,,,,,,,,,,,,,,,,,,,,,,,,38535.0,989192.0,9394.0,6088.0,939735.0,1609639.0,0.0099964351652327,0.0037822145213926,9394.0,4428.0,1.0,0.7273324572930355,0.0,0.0,0.0,0.0,7.431126250798382,5.186432325886991,3.94265298195768,2.301788786181249,8.644926028579405,7.246246773414606,400.2967323086243,151.82302307681715,1.0859058973813072,0.0970832446242282,1.4505003193527783,0.0348094528422397,1.0246952598338894,0.0262520817038846,0.6544025709375515,0.0075148845153154,24.37783832879201,38535.0,989192.0,9394.0,24.38,5.0,28644.0,74.33,1.0
tso,Tsonga,Niger-Congo,Bantu,Africa,-24.0,32.0,Mozambique; South Africa,,,,,,,,,,,,,,,,,,,,,,,,,30338.0,461552.0,10843.0,7577.0,438476.0,907553.0,0.0247288335051405,0.0083488237050618,10843.0,5711.0,1.0,0.7537283885442787,0.0,0.0,0.0,0.0,7.680715669095269,5.2634287976771805,4.603184666891688,2.2239869186703145,9.457969095960705,7.10568002443147,703.2866862169531,137.72818582778197,1.0961910910264687,0.1245965138799225,1.49857050631744,0.0289587752467029,1.041641959879218,0.0700859340077906,0.9522642060226786,0.0058041945283208,35.74065528380249,30338.0,461552.0,10843.0,35.74,2.0,25723.0,84.79,1.0
tuk,Turkmen,Altaic,Turkic,Eurasia,40.0,58.0,Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,243367.0,5297831.0,54596.0,22395.0,5032942.0,12235375.0,0.0108477308103292,0.0018303484772636,54596.0,13980.0,1.0,0.624246483590087,0.0,0.0,0.0,0.0,9.191186167484798,5.760080375083724,7.256984086047485,2.9851132474484845,12.326363851571635,8.979414461843039,5135.766342497555,504.746244730882,1.146072972378929,0.2974576892080006,1.6205033335775514,0.0749322294673602,1.0868259558723308,0.1574983379502486,1.155764163385948,0.0309713483684095,22.43360850074168,243367.0,5297831.0,54596.0,22.43,4.0,190389.0,78.23,1.0
tum,Tumbuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221.0,6320.0,1905.0,1918.0,6004.0,12500.0,0.317288474350433,0.15344,1905.0,1586.0,1.0,0.8269030239833159,1221.0,1054.0,0.6409448818897637,0.5495307612095933,7.688188976377953,4.976016684045881,5.637741505662891,2.70792,9.3197279632625,7.701374734816593,639.024734215618,208.13484936135583,1.0881889763779529,0.1223097112860892,1.3811023622047245,0.0314960629921259,1.0468021319120586,0.0561292471685542,0.9653564290473018,0.0136575616255829,85.77217469608284,2221.0,6320.0,1905.0,85.77,1.0,2158.0,97.16,1.0
tur,Turkish,Altaic,Turkic,Eurasia,39.0,35.0,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,9646216.0,1281617217.0,180401.0,42977.0,1217536357.0,2992359435.0,0.0001481688813338,1.4362245222723386e-05,180400.0,26030.0,0.9999944567934768,0.6056728017311586,0.0,0.0,0.0,0.0,9.114101363074484,5.399795239314051,6.467981621841622,2.6317034942027275,13.38886112963242,9.260747196312892,10726.272050961874,613.4267186435437,1.122903293755058,0.3189377057904014,1.9786144277779625,0.0719005332535116,1.073008437480278,0.1585703793484337,1.1976016910023164,0.0285370213384108,1.8701737551802695,9646216.0,1281617217.0,180402.0,1.87,259.0,1567799.0,16.25,6.0
tyv,Tuvinian,Altaic,Turkic,Eurasia,52.0,95.0,Russia; Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,55117.0,300920.0,40071.0,21934.0,285874.0,627601.0,0.140170144889007,0.0349489564229502,40071.0,14799.0,1.0,0.6747059359897876,19234.0,8640.0,0.4799980035437099,0.3939089997264521,8.75401162935789,5.237348408862952,6.47049049581284,2.9473264064270133,12.37508639462098,9.6055290099424,5312.172921487337,779.0267241761486,1.1216091437698086,0.3542462129719747,1.4971675276384415,0.0877692096528661,1.0624261038079714,0.1702743166569887,0.9280627129434648,0.0346131512484521,72.70170727724658,55117.0,300920.0,40071.0,72.7,1.0,52108.0,94.54,1.0
udm,Udmurt,Uralic,Permic,Eurasia,57.5,52.5,Russia,,,,,,,,,,,,,,,,,,,,,,,,,26171.0,143829.0,18980.0,12942.0,136638.0,289040.0,0.1389071854096225,0.0447758095765292,18980.0,9246.0,1.0,0.7144181733889662,5261.0,3066.0,0.277186512118019,0.2369031061659712,8.162644889357217,5.082522021325915,6.274118473631054,2.96596664821478,11.82737970983941,9.662369267171268,3634.0932144982457,810.3319796084652,1.122023182297155,0.3018967334035827,1.1399894625922022,0.0804531085353003,1.0709099957552073,0.1906424274359987,0.8169762437974795,0.0368418741492117,72.52302166520194,26171.0,143829.0,18980.0,72.52,1.0,24733.0,94.51,1.0
uig,Uyghur,Altaic,Turkic,Eurasia,40.0,80.0,China,,,,,,,,,,,,,,,,,,,,,,,,,236150.0,2561259.0,126476.0,118383.0,2433197.0,2726948.0,0.0519793506238911,0.0434122689541568,126476.0,110327.0,1.0,0.9319496887221984,0.0,0.0,0.0,0.0,9.06698504064012,8.976204353665645,6.713270236647506,5.990106522016554,13.75504528629878,13.005747638246342,13825.511980776151,8224.701691988577,1.0065862297985388,0.0102944432145229,0.1162829311489927,0.0030835889813087,1.001444190503276,0.001533784564094,0.1173735624365803,0.000374815520486,53.55748464958713,236150.0,2561259.0,126476.0,53.56,2.0,210538.0,89.15,1.0
ukr,Ukrainian,Indo-European,Slavic,Eurasia,49.0,33.0,Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,15870561.0,2953295087.0,170345.0,28767.0,2805630527.0,8056405917.0,6.071540723580101e-05,3.5706989315543445e-06,170345.0,13959.0,1.0,0.4852435081864636,0.0,0.0,0.0,0.0,8.820581760544776,4.654638996071888,5.958705349515896,2.075109645943129,12.945361802347572,8.252984587013199,7887.551488002534,305.06747989478146,1.1102585928556752,0.492747072118348,2.5237664739205727,0.0626258475446887,1.068017679506807,0.2502660019709715,1.526311342420035,0.0269187073184422,1.0733394994669692,15870561.0,2953295087.0,170345.0,1.07,634.0,1661104.0,10.47,12.0
urd,Urdu,Indo-European,Indic,Eurasia,25.0,67.0,Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,1754026.0,233773148.0,15489.0,13163.0,222084676.0,320855902.0,6.974366840150646e-05,4.102464663405194e-05,15489.0,11624.0,1.0,0.8830813644306009,0.0,0.0,0.0,0.0,4.959971592743237,4.589759173440705,3.606495857462944,2.4962840297075166,10.239023577828323,8.367833060879143,1208.5182781145627,330.34576991805454,1.0064561947188326,0.0008393053134482,0.4396022984053199,6.45619471883272e-05,1.0013869934907171,0.000121759864242,0.4432309908676454,6.051745776462307e-06,0.8830541850576902,1754026.0,233773148.0,15489.0,0.88,560.0,212853.0,12.14,6.0
uzb,Uzbek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767129.0,17173227.0,218813.0,70869.0,16314567.0,42504531.0,0.0134121242690657,0.0016673281255591,218813.0,43637.0,1.0,0.6157417206394897,0.0,0.0,0.0,0.0,9.143743744658682,5.386106760360666,6.755724439392109,2.593058114204342,13.990400010849353,9.547553502898756,16275.339424349022,748.3417747839352,1.1309428598849245,0.3049498887177636,2.080182621690668,0.0729161430079565,1.0818978523916694,0.1538840718236653,1.338979330557777,0.030550366430197,28.52362510086309,767129.0,17173227.0,218813.0,28.52,4.0,595397.0,77.61,1.0
uzn,Northern Uzbek,Altaic,Turkic,Eurasia,40.6666666667,66.5,Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,1996912.0,87242539.0,165820.0,40652.0,82880417.0,238832396.0,0.0020007138718908,0.0001702114147027,165820.0,23686.0,1.0,0.5826527600118075,0.0,0.0,0.0,0.0,8.990556024604993,4.940175145134311,6.593487940583118,2.2880942416203878,13.331171496340136,8.304047882118878,10305.81869185838,316.05851696921485,1.1099565794234711,0.407658907248824,2.558008684115306,0.0669279942105898,1.0871355895808297,0.2057612475574296,1.555890036122767,0.0328636377396605,8.303821099778057,1996912.0,87242539.0,165820.0,8.3,18.0,1124487.0,56.31,1.0
vec,Venetian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90139.0,1154313.0,41537.0,23245.0,1096598.0,1976334.0,0.0378780555864592,0.0117616759110555,41537.0,16730.0,1.0,0.7197246719724671,0.0,0.0,0.0,0.0,7.230541444976768,5.238890083889008,4.076525764227183,2.261920302944745,10.330351361698485,7.855191312941668,1287.495220830763,231.5518242501807,1.0553963935768111,0.1392252690372439,1.28552856489395,0.0163227965428413,1.0165265667090402,0.0501086086241266,0.7313701101041585,0.0042376513544617,46.08105259654533,90139.0,1154313.0,41537.0,46.08,2.0,78596.0,87.19,1.0
ven,Venda,Niger-Congo,Bantu,Africa,-22.0,30.0,South Africa; Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,12696.0,184288.0,5117.0,3887.0,175074.0,340146.0,0.0292276408832836,0.011427445861483,5117.0,2961.0,1.0,0.7617700025726781,0.0,0.0,0.0,0.0,7.115497361735392,4.86236171854901,4.389343934564812,2.2592063408065948,9.022971917378817,7.074428948618838,520.2177868722708,134.77685431042556,1.0994723470783665,0.0769982411569278,1.4342388118037912,0.026968927105726,1.0363446314130025,0.0280681311902395,0.8709003050138798,0.0075568045512183,40.30403276622558,12696.0,184288.0,5117.0,40.3,2.0,10854.0,85.49,1.0
vie,Vietnamese,Austro-Asiatic,Vietic,Eurasia,10.5,106.5,Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,2935678.0,1821288462.0,2640.0,2408.0,1730251641.0,2079309235.0,1.525789623568402e-06,1.1580769033616108e-06,2640.0,2255.0,1.0,0.9364617940199336,0.0,0.0,0.0,0.0,3.50719696969697,3.4140365448504983,3.386502140586613,2.8180035885811856,9.776742500610656,9.25412639629982,877.1881428055732,610.6180372925963,1.0049242424242424,0.0064393939393939,0.2234848484848484,0.0,1.0010051873142538,0.0008332053938505,0.1999230966196783,0.0,0.0899281188195708,2935678.0,1821288462.0,2640.0,0.09,35296.0,23922.0,0.81,428.0
vls,Vlaams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85229.0,1704213.0,38247.0,22523.0,1619005.0,2682233.0,0.0236237689197995,0.0083971079320849,38247.0,15695.0,1.0,0.6968432269235892,0.0,0.0,0.0,0.0,8.250790911705494,5.464813745948586,4.508028078974432,2.7210611456946507,10.49410353022498,8.774602361601213,1442.2479827877964,437.9439295599343,1.111041388867101,0.2596020602923105,1.1471487959839988,0.0551677255732475,1.0308312821763983,0.0933876053501996,0.521420255033184,0.0110777916065731,44.875570521770754,85229.0,1704213.0,38247.0,44.88,3.0,68187.0,80.0,1.0
vol,Volapük,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95756.0,3689220.0,863.0,820.0,3504784.0,5347591.0,0.0002462348606932,0.0001533400740632,863.0,675.0,1.0,0.823170731707317,0.0,0.0,0.0,0.0,5.347624565469293,4.2926829268292686,5.222786625366927,3.42298784630313,6.452900327852924,6.12149252053822,87.6025115931136,69.62302150718679,1.0289687137891077,0.0428736964078794,0.5052143684820394,0.0023174971031286,1.0007909189268154,0.007890072540847,0.5170952047258832,2.139932161297244e-05,0.9012490078950668,95756.0,3689220.0,863.0,0.9,34.0,58864.0,61.47,1.0
vro,Võro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33965.0,124346.0,27748.0,19004.0,118129.0,218139.0,0.2348957495619196,0.0871187637240475,27748.0,13929.0,1.0,0.7329509576931172,17165.0,9983.0,0.6186031425688338,0.5253104609555883,8.252450627072221,5.56598610818775,5.689204175096716,3.0808796226259405,12.053540986250548,9.865960993547285,4250.865764145692,933.1472813298108,1.11182787948681,0.1428211042237278,1.1815265965114603,0.0578059679976935,1.0435879419956149,0.0610095742789662,0.7237426880782873,0.0182935604296997,81.69586338878257,33965.0,124346.0,27748.0,81.7,1.0,32722.0,96.34,1.0
war,Waray (Philippines),Austronesian,Greater Central Philippine,Papunesia,12.0,125.0,Philippines,,,,,,,,,,,,,,,,,,,,,,,,,380882.0,12002745.0,46063.0,30118.0,11402613.0,21660077.0,0.004039688096053,0.0013904844382593,46063.0,22213.0,1.0,0.7375323726675078,0.0,0.0,0.0,0.0,8.557909819160715,5.788996613320938,5.481515333371394,2.885659086068808,7.322788091895414,6.82040710659394,160.09540515312287,113.01787094984816,1.0948700692529796,0.1778216790048412,1.402731042268198,0.0341705924494713,1.020731476197605,0.1221581404192179,0.751204482691818,0.0054780426205817,12.093771824344548,380882.0,12002745.0,46063.0,12.09,8.0,260855.0,68.49,1.0
way,Wayana,Cariban,Cariban,South America,3.25,-54.1666666667,French Guiana; Suriname; Brazil,,,,,,,,,,,,,,,,,,,,,,,,,41.0,94.0,37.0,46.0,90.0,114.0,0.4111111111111111,0.4035087719298245,37.0,42.0,1.0,0.9130434782608696,30.0,34.0,0.8108108108108109,0.7391304347826086,4.621621621621622,3.5869565217391304,4.2,3.3157894736842106,4.268761984833941,4.630278171679928,19.27637656980344,24.765814630039092,1.0,0.0,0.3513513513513513,0.0,1.0,0.0,0.2666666666666666,0.0,90.2439024390244,41.0,94.0,37.0,90.24,1.0,41.0,100.0,1.0
wln,Walloon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61623.0,1080926.0,21609.0,14363.0,1026880.0,1604366.0,0.0210433546276098,0.0089524460129421,21609.0,10564.0,1.0,0.7355009399150595,0.0,0.0,0.0,0.0,6.985006247396918,5.306481932743856,3.913154409473356,2.5046279963549463,9.919299002243449,8.326637291388625,968.2924278448262,321.04623983024845,1.05525475496321,0.1118515433384238,0.9815817483455967,0.016058123929844,1.0177011919601122,0.0389295730757245,0.5029146540978497,0.0028240885010906,35.0664524609318,61623.0,1080926.0,21609.0,35.07,2.0,50814.0,82.46,1.0
wol,Wolof,Niger-Congo,Wolof,Africa,15.25,-16.0,Gambia; Senegal,,,,,,,,,,,,,,,,,,,,,,,,,22661.0,508799.0,8478.0,6116.0,483360.0,695894.0,0.0175397219463753,0.0087886948299597,8478.0,4622.0,1.0,0.7557226945716154,0.0,0.0,0.0,0.0,6.003774475112055,4.760791366906475,3.8226746110559415,2.655185990969889,9.704751260360892,8.573151463298453,834.4901788713858,380.86910714485225,1.041519226232602,0.0556735079028072,0.7924038688369899,0.0099079971691436,1.0112090367428004,0.0221077457795432,0.4046011254551473,0.0019529956967891,37.4122942500331,22661.0,508799.0,8478.0,37.41,3.0,17574.0,77.55,1.0
xal,Oirat,Altaic,Mongolic,Eurasia,42.4166666667,78.3333333333,Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,9925.0,44200.0,7715.0,7156.0,41990.0,67219.0,0.1837342224339128,0.1064579955072226,7715.0,5988.0,1.0,0.8367803242034656,1522.0,1322.0,0.1972780298120544,0.1847400782560089,6.439403758911212,4.860676355505869,5.363800904977375,3.350630030199795,11.166596126337382,9.92483991436,2298.689878138166,972.0184678712102,1.0583279325988335,0.1309138042773817,0.6606610499027867,0.0257939079714841,1.0394141462252915,0.0653012622052869,0.4817099309359371,0.0144081924267682,77.73299748110831,9925.0,44200.0,7715.0,77.73,1.0,9483.0,95.55,1.0
xho,Xhosa,Niger-Congo,Bantu,Africa,-32.0,27.0,South Africa,,,,,,,,,,,,,,,,,,,,,,,,,276854.0,2251607.0,164274.0,72915.0,2139027.0,6037065.0,0.0767984695845354,0.0120778888416805,164274.0,52445.0,1.0,0.7192621545635329,24169.0,10252.0,0.1471261429075812,0.1406020709044778,9.585174768983528,6.100678872659946,7.264315971701152,2.5738613051209485,14.040077307661466,8.871758565152883,16845.51958881346,468.4523720714752,1.1252541485566796,0.5267297320330667,1.769549654844954,0.0758245370539464,1.0702983178800454,0.339096233941881,1.3832233066716784,0.0297265999914914,59.33596769416371,276854.0,2251607.0,164274.0,59.34,1.0,254338.0,91.87,1.0
xmf,Mingrelian,Kartvelian,Kartvelian,Eurasia,42.5,42.0,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,119516.0,731850.0,82924.0,64523.0,695258.0,1253304.0,0.1192708318350885,0.0514823219266833,82924.0,51354.0,1.0,0.7959022364118221,35706.0,25735.0,0.4305870435579567,0.3988500224726066,8.570317399064203,6.570447747314911,6.433263623000383,3.5687893759215643,12.201524415095486,9.58896876105229,4710.042672069414,770.135644638157,1.0607544257392312,0.0803868602575852,0.9239062273889344,0.0299792581158651,1.014509721570985,0.0211403536528885,0.7604227495404584,0.0065730994824942,69.38317882124569,119516.0,731850.0,82924.0,69.38,1.0,112198.0,93.88,1.0
ydd,Eastern Yiddish,Indo-European,Germanic,Eurasia,47.0,28.5,Moldova,,,,,,,,,,,,,,,,,,,,,,,,,6404.0,415244.0,3425.0,3027.0,394491.0,471786.0,0.008682073862268,0.0064160445625771,3425.0,2679.0,1.0,0.8850346878097126,0.0,0.0,0.0,0.0,6.212262773722628,6.109018830525272,4.255995700789118,3.558715180187628,8.803839626490538,8.19989167782812,446.90972432107145,294.04470023098565,1.003795620437956,0.0002919708029197,0.1778102189781022,0.0,1.000793427479968,4.0558593225193984e-05,0.1951020428856425,0.0,53.48219862585884,6404.0,415244.0,3425.0,53.48,11.0,5575.0,87.05,6.0
yid,Yiddish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86419.0,2069246.0,22865.0,19537.0,1965786.0,2437677.0,0.0116314797236321,0.0080145975040991,22865.0,16996.0,1.0,0.869939089931924,0.0,0.0,0.0,0.0,6.898841023398207,6.644213543532784,4.482601361491027,3.614849301199462,10.045826063871372,9.102569882671029,1057.0486513392143,549.7263725762367,1.012202055543407,0.0034113273562212,0.2928930680078723,0.0005248195932648,1.003356926949322,0.0004878455742384,0.2361610063353793,4.629191580365309e-05,26.45830199377452,86419.0,2069246.0,22865.0,26.46,4.0,65727.0,76.06,1.0
yor,Yoruba,Niger-Congo,Defoid,Africa,8.0,4.33333333333,Nigeria; Benin,,,,,,,,,,,,,,,,,,,,,,,,,58920.0,995215.0,22599.0,17657.0,945456.0,1471540.0,0.0239027516880743,0.0119989942509208,22599.0,14419.0,1.0,0.8166166392931982,0.0,0.0,0.0,0.0,6.185362184167441,4.738573936682336,3.871817408742448,2.487620452043437,10.344819800583986,9.09913389757377,1300.4721608674297,548.418678247644,1.0410637638833578,0.1149165892296119,0.949909288021594,0.0133634231603168,1.0123781540336092,0.0490768475740806,0.4919160701291228,0.0030630722106581,38.355397148676175,58920.0,995215.0,22599.0,38.36,3.0,48968.0,83.11,1.0
zea,Zeeuws,Indo-European,Germanic,Eurasia,51.5,3.75,Netherlands; Belgium,,,,,,,,,,,,,,,,,,,,,,,,,37339.0,303828.0,22148.0,14707.0,288637.0,472414.0,0.0767330591712081,0.0311315922051421,22148.0,10555.0,1.0,0.7176854559053512,4179.0,2645.0,0.188685208596713,0.1798463316787924,7.976657034495214,5.220575236282043,4.375132086322959,2.6731320409640698,10.151526820516615,8.628149858038666,1137.4022283360484,395.66889886865545,1.0947715369333575,0.2250767563662633,1.1194238757449884,0.048175907531154,1.0283678114725416,0.0942464063858756,0.5038543222109432,0.0102447018227046,59.315996679075496,37339.0,303828.0,22148.0,59.32,1.0,34301.0,91.86,1.0
zha,Zhuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2929.0,7204.0,2569.0,2483.0,6844.0,12063.0,0.3753652834599649,0.2058360275221752,2569.0,1876.0,1.0,0.7555376560612163,1721.0,1420.0,0.6699104710003893,0.5718888441401531,7.826391592059167,4.761175996778091,6.075978959672706,3.447235347757606,9.85279542347711,9.3826590894875,924.6704173168451,667.516222956271,1.099649669131958,0.3612300506033476,0.8213312572985597,0.044375243285325,1.0558153126826415,0.1656925774400935,0.5197253068381064,0.021332554061952,87.70911573916013,2929.0,7204.0,2569.0,87.71,1.0,2857.0,97.54,1.0
zul,Zulu,Niger-Congo,Bantu,Africa,-28.0,31.0,South Africa,,,,,,,,,,,,,,,,,,,,,,,,,1091293.0,24727928.0,100739.0,42431.0,540194.0,1619778.0,0.1864867066276189,0.0261955650712628,100739.0,30325.0,1.0,0.7146897315641866,56619.0,18981.0,0.5620365498962666,0.4473380311564658,9.423023853721002,5.901817067709929,7.52338789397883,2.5090407450897594,13.773590711135904,8.525720650563343,14004.382111858456,368.5510479897736,1.1294136332502804,0.629021530886747,1.8232561371464877,0.089578018443701,1.0798120675164848,0.4655031340592453,1.4120371570213663,0.0411592872190361,9.231159734370149,1091293.0,24727928.0,369099.0,33.82,4.0,844014.0,77.34,1.0
,Min Nan Chinese,Huarpe,Huarpe,South America,-31.0,-68.0,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65232.0,940307.0,24396.0,37.4,2.0,55829.0,85.59,1.0
